"","conMw1","conMw2","conMw3","conFw1","conFw2","conFw3","dietMw1","dietMw2","dietMw3","dietFw1","dietFw2","dietFw3","conMko1","conMko2","conMko3","conFko1","conFko2","conFko3","dietMko1","dietMko2","dietMko3","dietFko1","dietFko2","dietFko3"
"Egr1",5.08940606237213,5.01110175974475,4.49142655266033,6.3068454161232,7.43710227134326,6.19403440802658,5.96963932568593,5.33912092596517,5.38377914549085,7.13689733904495,6.82786189400468,6.69556898269057,4.91182124524943,5.53504164286894,4.55933912290419,5.42564748107049,5.53151444903773,5.77083498904584,7.24313509047275,6.33646938714399,7.00663775549568,7.06066620263795,6.66190850915225,5.81240728067666
"Emp2",5.23239584810374,5.1434951930746,5.75767805877117,6.71369051106018,6.80967892300676,6.66770136659916,7.20680250171835,6.58199840696319,6.22189891646706,7.36660765574196,7.38784201046137,6.22574431657989,5.61317025099963,5.14744949530943,5.3665595662154,6.60855731684466,6.41966860830429,6.32701305489914,6.72425789293119,6.48420995496339,6.21324629146032,7.35165295096218,7.44073043513318,6.02173019499901
"Enc1",5.39497688967189,5.3128602408376,5.3101126960343,5.70163066856837,5.70163066856837,5.69004790105775,6.76858687779012,6.12698533869243,6.47397703743826,6.72461157003541,6.0945051119213,6.58655330211429,5.05991370701618,5.36093619176904,4.69655642198607,5.63673313233302,5.85500583042998,5.9677994273933,6.35074776892288,6.16526327534129,6.17257081411033,6.6222414138885,6.70507805895676,6.49580505243025
"Epha2",5.08995656521791,5.02199434838787,4.87429748953864,5.7618876821064,5.56702123826876,6.06236868317754,6.41674781334041,6.15585848630732,5.47295537932557,6.22709304107334,6.1418438164819,7.06371903050029,5.72871288082623,5.60570078668226,5.30281243134365,5.60998552888491,5.65817322727049,6.44171694321372,6.46682676232078,6.26069403755171,6.33168034288975,6.51357436386496,6.17165897410793,6.30746406239154
"Ces1e",9.06336593882405,9.04370550782465,8.49221243769342,8.90892880459115,8.87022524962742,8.80513784187638,6.78652559327034,7.03143709311569,8.31617915807881,8.19794561127928,8.43880035072383,8.33314527990933,8.81885099096931,8.67697526472974,7.89831462912088,8.64105063181442,9.05721350429413,8.83751930395722,6.77668199665045,6.59640689159481,7.6460938835222,8.04693934397501,8.06434264580787,9.06923333619977
"Ces3b",10.4468377600881,10.7801177192021,10.633769149345,9.7637785818457,9.82201781222972,8.85340065216995,7.9224355377903,7.8832638246262,7.3222981826124,6.41725663252362,6.34234286184185,5.69920689626366,10.0789849817039,10.5385413426936,9.97329715703053,9.39285351961121,8.9651113412145,9.71322147374608,6.92487611003518,7.04001059071212,7.38563610321678,6.59711300525878,6.08071073394475,7.0532362824887
"Esr1",7.16873828089697,6.48130157334448,5.88683598197683,7.21420078529826,7.78865091400783,8.18933888447197,7.27019633932432,7.20237642068018,7.34032641794653,7.46628645251162,7.44792009571652,7.530076582092,6.57589591998121,6.83176238913342,7.67253296955862,8.24727288700208,8.19465306383749,7.94272995963968,6.95161678297913,7.26773321168278,7.94073532456151,7.68690834437753,7.44317536185909,7.55311265137692
"F2r",7.66794709709368,8.09706014502573,8.1261247647528,6.94283941213733,6.9820486296287,6.54198962704972,8.02773367395167,8.40976199653362,7.62103275247086,7.45260553477485,7.05945555915597,7.02233417692265,7.63794836922184,7.36299993517873,8.18338209138857,6.61302687241955,6.44222803734235,6.46333514989275,8.32241748268245,7.82357016247691,7.70606214387917,7.64534690522367,7.07089849987598,6.86391368312496
"Fgfr1",5.9972961971082,5.93398456353027,5.56726852841577,5.14219436890511,5.24734752945695,5.4838213601585,5.71706653309979,5.60242229239422,5.77433049714779,5.35215516590227,5.22099023900669,5.41676897390959,5.87840919737211,6.06905298057977,6.19540186128158,4.90237829197094,5.00895292415744,5.2121524075327,6.09433269270289,6.26571316207042,5.73021208946171,5.06769996926448,5.45833027283468,5.44963348789286
"Smc2",4.2066849719693,4.29096092071336,4.42403690136964,4.57281934368993,4.64769611096884,4.57249796359623,5.69106228785308,5.3388311786468,4.9575842713574,5.03561467966897,4.95711795660142,5.34977306710281,3.8870251677164,4.22033245721903,3.60313104027188,4.621644052621,4.44603620953814,4.71933904062157,5.46679170427229,4.77564730546634,5.2251960208016,5.29915595200698,5.02324733574963,4.82558083737
"Fmo1",9.57660940802579,9.36105297494815,9.22764168627648,10.236613864822,10.6395842626477,10.5214419005243,10.2549510250133,10.3120918607801,10.3895595148709,10.2051305029423,10.445999052694,10.5980008653907,9.50532036252357,9.3788508564169,9.26245239577657,10.5282606682133,10.5341298836191,10.5299388932999,10.0842494541133,9.69028843562115,10.4863300828069,10.4562605890084,10.1484999031653,10.5844138648237
"Fmo3",3.27804145276937,3.35664059952583,2.63369536169133,10.6627648651594,11.4977751499563,11.6072014266544,10.8289546525442,11.4679616855423,11.7633804601973,11.1940198787669,11.4408546729609,11.9108782542595,2.87903256615502,4.6869074724289,3.37481473614348,11.4193973864207,11.3607803814022,11.8437789511568,9.89399224009189,10.9932921550077,11.8038310710669,11.6375634803765,11.332666376074,12.1697983108966
"Cidec",4.0593189136445,5.0808049772678,4.90322659477958,4.50748103986822,4.36039626587694,4.87025914352086,7.91462883280937,7.05140589276372,6.38679047088317,8.50320078144715,7.87371420841147,8.12292706215474,4.11086057984003,4.13653560471282,4.7177857733357,4.44904991949393,5.21279133234775,5.47399691157728,8.43540742333811,7.83857990124567,7.32474985135642,8.03092263156533,8.96068792496545,7.31879963620649
"Fzd8",7.16766890001742,6.4773767596476,6.65128105629611,6.7869842211478,6.82339903757607,6.33521611536845,5.57511469692168,6.15676627891738,5.38447651067408,5.60992735579921,5.05836333031914,5.50476482284834,6.15114805046699,6.27362679476706,5.20186256886068,6.51918456345328,6.41319593340645,6.40596521248115,5.43893605292822,6.0533762908908,5.95394233195545,6.28095216310771,5.94127755184786,6.66357739406211
"Gdf10",5.18494776856072,5.27336618114106,5.36499321936077,5.57171443584128,5.49545923998794,5.27996599268789,6.27551433046204,6.5922185027818,6.38314779292611,6.27403695257853,6.67868703099743,6.3980237045665,5.06299438990106,5.32744611918102,5.32910330884992,5.79151378042145,5.03050487598995,5.6833580669358,6.71025171830378,6.22012190460591,6.13811743391306,6.55552798911453,5.87167590790173,6.03426211650505
"Lilr4b",2.82587567171742,2.03005321680727,2.75846593399505,3.44029348773045,2.70871381763725,3.12918857119141,3.33957233390346,3.74145093081628,2.31511222014237,5.95504832667737,5.20754388569151,4.86282244324473,2.81158685573455,2.64410120654115,2.50991747260193,3.7906413319826,2.76897771764315,2.64090395705092,4.84902893548361,4.27861838711655,4.00643269961439,5.55854104080026,4.0046490414825,2.99225495363214
"Gss",7.66167406773806,7.52924426684378,7.3704911502022,7.72632322012612,7.37674580831207,7.4999016183283,8.52720178114284,8.57822667975304,8.58038587120459,8.52085593443961,8.54734614588921,8.41972224198128,7.74777158877054,7.56846706334674,7.19378054140175,7.77574749774908,7.66575032136097,7.46369272809883,8.66868193261497,8.30850009187652,8.56106702083987,8.46273817844862,8.61911460864299,8.11738041420186
"Gsta4",7.94314555063237,7.53054777081416,7.84497693956943,9.19292961093706,8.83794630748762,8.98428514238064,9.00697673243661,8.99585337835469,9.45768510827013,9.08989945404872,9.27328425753176,9.8440638204408,7.79752217833005,7.16248737568684,6.52206748404077,9.14421094854929,8.84040498775927,8.50932726558072,9.17700610410904,8.8991364177123,8.98746486055022,9.66067315757696,9.41661251565482,9.70279657215232
"Gstm2",6.08672379182645,6.12726251508295,6.38870781786925,6.13811023133187,6.44831068614812,6.31959089343131,7.70912436170414,7.9310602054161,7.83561801766516,7.53101555045132,7.58349360116337,7.80563727177847,6.41451199538032,6.11523558856453,5.93361975019887,6.54975432211654,6.72513500478584,6.45437969529778,8.08288322041223,7.92264047155092,7.78002474786717,7.59375067848626,7.60487390241499,7.59633209044567
"Gstm3",7.44512202282687,7.6350218506434,7.55814047093813,6.99322601249067,7.80638832637027,7.85220540310183,9.67192638788971,10.4438278587898,9.68813369351732,9.81637440570568,9.74590174919881,10.3284737508872,6.90446767218655,7.2885975417557,6.60999283182286,8.09475161385668,7.98702488053665,7.46024952877433,10.675181919573,9.76586493931126,10.1925678972193,9.79778088941571,9.23632621209571,9.60243835083357
"Gstp1",11.6625814249676,12.1916396206438,12.0195111879397,9.01106925100131,9.05994910175409,9.47472401789662,10.2498695082103,11.3807454327793,11.1204892871146,10.9922099231364,10.8748981157282,10.7469199023672,11.9632319248266,11.2663966802045,11.4713294230535,9.47982506852919,9.00526529404463,9.39146529103495,11.3028876338796,11.17730023703,11.0711073173661,10.4983533868387,10.8463820078753,10.5315754702262
"Gstt1",9.1818996963439,9.2400282854473,9.21702466294408,10.1573686914307,10.0622053718179,9.98271922742535,9.11740641627129,9.39779967578283,9.7199813144756,9.32001445037088,9.35486614130332,9.42755714957559,9.0210600368928,9.30256135975154,8.40810441510224,9.89508992823539,10.1197813211969,10.1275467587087,9.16943400891086,9.05349640618476,9.49032743262603,9.38916683325432,9.351061681221,9.6328494904913
"Gstt2",6.13909077590173,6.6451968824987,6.77591851411572,6.94756805618387,6.98510212278659,6.73624196771097,7.13745597827012,7.1906716941349,7.08634405545765,7.86761895364336,7.33327183684804,6.820108501862,6.03227720973085,6.29648393709007,5.05315148974837,7.35090652034483,7.08521480138758,7.01634334912134,6.82972259257286,6.92506026713278,6.81088011809132,7.52680038540401,7.217603548637,7.38665760477377
"H2-M2",4.42727014306496,3.92651077225865,3.9301478357771,3.70023122341875,3.83641307580964,4.16825766322198,4.90621706284103,5.64308730891751,5.21919084647673,5.74562922134944,4.65927586286689,5.75974668560259,3.72767477843694,3.74225633968983,4.11458313281847,4.04421163962349,4.27274746667874,3.95603841050012,4.93402498687256,4.55932059932512,5.45636367718491,5.63983084952922,5.2955796654646,4.40474192418323
"H2-Q1",5.64844114261416,5.71909684427164,5.20131351342954,6.50415913897892,7.29157588273931,6.80752166491001,6.36823952625032,5.83847983330701,6.32675255474441,6.47027455499826,7.32522337287756,6.72818799695336,5.78528742982613,5.41316036853584,5.60876578807346,6.35843151809468,7.42296876459918,6.66734418571394,6.90136165225207,6.14492219435552,6.17176721126959,6.80239175754337,6.94656186171169,6.29804742675946
"Hao1",10.0797178452236,9.92475349573061,9.81285214659468,8.82914194017006,9.19345997144511,8.7100519630208,8.65350300947612,8.76831737864219,8.89249175086659,8.56073278491972,8.78763352365306,8.25503343811588,10.069201231805,9.81958303291605,9.6742171784164,9.15505637450149,9.09021198829847,9.24727811620119,8.48120419771118,8.34346186074173,8.70338066835623,8.54915214309777,8.17323425898695,8.67175844878354
"Hc",11.679321729511,11.7028268570124,11.6188430179906,11.4128418120554,11.2635355615028,11.2442364782094,11.4000788759035,11.172255315445,11.1175602131112,10.9451057295404,11.1451449579062,10.8297408244375,11.5553861446734,11.8143450614967,11.9719523609298,11.3470937117835,8.60098052520404,10.2180844673576,11.2270188959742,11.0010040698551,11.1051429078745,10.5621324840162,10.3389034452033,10.9376681778456
"Hells",3.35828254251027,2.74498270292013,3.40527333504428,2.95549544566182,3.50812481200592,2.90241771554887,4.75325100948161,5.05177910257258,4.59179903066057,4.67279632552878,4.59179903066057,3.66153124075545,3.41169047580732,3.34437214462593,3.33375819615625,3.44722362845504,3.73725864680531,3.72723665642988,4.95302076142358,4.65416078623606,5.39046685822809,4.43008577197913,3.98743390558518,3.34358538814295
"Hexb",6.35861342067457,5.94230857384476,6.22593785867652,7.5755219603405,7.8561838391058,7.61891509742108,7.44314819826997,7.51262645915892,6.69942454012741,7.77823286869059,7.54184709029263,7.561872356403,6.17134971962676,5.90028366423648,6.07887192147775,7.83501685524381,7.78990940916242,7.49230099168058,7.41890635765032,7.39850495889439,7.42807555709789,8.14513374040646,7.83402803637036,7.42180064483316
"Foxq1",8.38268997499773,7.11606097332063,8.95871346532051,6.86073047149381,7.46426990392819,6.73205757747674,6.27998352496297,6.75427667350603,5.82210248874965,6.59788849420365,6.81988982800069,6.59217689751609,6.69001290314929,6.08795090539911,7.46600403175021,7.11645134015053,7.0910269751093,7.03431933152453,7.46584600982687,7.46597053028215,7.46056193232039,6.84729778891419,6.86668393197392,6.67389181188232
"Hhex",8.10039605683803,7.64466300539188,8.00531275636416,5.57945362093665,6.83259633231474,6.7400431122569,6.31160582104375,6.76458498335579,6.69497149186009,6.22675871452961,6.81288585563617,6.64288710932715,6.67151473731532,6.4620205907752,6.95143906900249,7.32584984917482,6.55018730742802,5.86984578949729,6.15233622500366,6.35067198468208,6.26495463910481,6.70102155278414,6.48014642746134,6.46419602454442
"Hmgcr",8.77371368752202,9.20686729773403,8.25581368569748,9.80222036862745,9.90989121637543,9.91913200352136,10.2140505920052,9.89393517973668,10.8424945839775,9.88141846765475,10.4877269193754,9.75055825701224,9.07187437183932,9.65115654667415,8.637637943802,9.68506344081101,8.58491569576947,10.0447879115471,10.0529249198371,9.26984970423247,11.04586875421,10.3239310309861,10.2142541409853,9.53912641600412
"Hsd17b7",7.70667813392091,7.81607189545081,7.38501788073477,7.91908911506407,8.28224920564958,7.9108372171991,9.28071433523543,8.46625202817399,8.67321648530947,8.7258578645721,8.77907783554076,8.15843409663544,8.19630523086308,8.50763242642817,7.59899502673752,8.2275777420126,7.86555306419186,8.70665568249704,8.44281663264237,8.10828917975146,8.92214650898234,8.76035831167553,8.72786817692376,8.24660405038623
"Hsd3b2",8.06958544373503,9.44965439183762,7.69946848672153,7.22616928859639,6.9436061244568,6.22760359855057,6.41432799384976,6.47026194063677,6.57298440295552,6.17742150868694,6.24126118159671,6.25206583311392,7.93157226730844,8.90796148983419,8.03065931348333,7.04374608582703,6.68874616524711,6.33975754644171,6.22332141837803,6.43215794837778,6.53875467967465,6.51166833346519,5.7801463484994,5.52575400676159
"Hsd3b5",10.0033008913138,10.2483379651226,10.181949573984,5.26420346979871,6.30850153590397,3.25051501601613,6.25196541593191,5.43734486666108,4.64467602999965,2.84191342918758,2.22820569684855,1.96829672621618,9.52600625054448,9.99658801596717,8.86644067786702,4.13017862560458,2.85615828931041,4.31080667537559,5.01690267722083,5.2522165237599,5.32588051650545,1.90840528164706,2.17864810004178,2.30074330487653
"Igfbp1",5.50778337455167,6.23364177338158,7.01179473603248,6.437722290797,8.10936460899703,8.13461197783308,10.1051740294376,8.71448785164349,10.6987637555308,9.7318381792334,8.23661468988551,10.6408864214948,8.0623282680314,7.23568215889056,8.41741654613158,7.73805622356048,6.57446819273902,8.95153805742276,10.2179081519712,10.1140010686034,10.1949719850822,9.35556314323079,9.74710745880554,9.69085311289796
"Igk-V28",4.51209806492338,4.75738597400802,4.44294965572835,2.87289162677361,3.44065499721454,3.77102795353519,3.80980540722843,4.19824727091572,4.65962830603106,3.80803048151464,4.75555545878494,3.63112786921079,4.91915734829599,4.78166487515102,4.20835735124152,4.01690218516049,3.9126373217948,4.51249460761483,4.6473020113453,4.32569094578278,4.68052214433517,4.11087271714155,4.16539116226195,4.37424513172426
"Il1r1",8.29819140139582,8.55811421837172,8.74537305707368,7.55723131847671,7.09007174670851,6.61171511359483,7.83557554377603,8.28968440372557,7.49160465258892,7.86582026984874,7.64560719257183,8.00112879400221,8.6793442406866,8.28443315283442,9.83799653205048,7.51779034259301,6.96760216699076,7.22360583534295,7.85043490475723,8.02909212206216,8.07584117707181,7.99815013485491,7.41880990999158,7.46864070766594
"Itgax",3.89914302163946,3.83353522594709,3.25587349423714,3.79016995458033,4.15832401499034,3.86781865455883,5.52966009786654,5.67963377048445,4.68650940742037,6.2583811363342,4.70164516365127,5.3867596314835,3.77211930919836,3.68755931691252,3.63613382879817,3.96263393566445,3.50953660618574,4.00369819418682,5.7848302108925,5.82917705718071,5.25109922025888,6.32007072872323,4.71533443770837,4.2464085271781
"Jun",5.59738760182747,5.67417807271672,6.26952312692691,5.63862862995192,6.68948058106271,6.15373344094191,7.40208573700719,6.82978970907685,7.3884875882149,8.33255958886202,7.13357188402666,8.07537860081132,5.94257481520823,5.23998107633074,5.34795067973717,6.15643228249098,5.58157106226103,5.87912184863205,7.63085750958912,7.18282812588869,7.07897342363019,7.54313195768459,7.00618036387076,7.09230757121544
"Krt18",8.53513664565598,8.49042927592166,8.81327065637952,8.3555058138353,8.29566652039696,8.16207918795522,9.75333158159063,9.90964720765005,9.53742107336097,9.70455901522994,9.62684910290745,9.08856975370963,8.51240411912804,8.71760942225702,9.08818840429196,8.37894995843736,8.12781303058597,8.18995743355894,10.151429063655,10.2823596519652,9.34529041075821,9.6544350144596,9.92145719177523,8.36922218895252
"Krt8",8.22624728105957,7.72353795651184,7.91195982244757,7.82725065506808,8.17033239694901,8.09737043177419,9.9129911277187,9.51185875325666,9.43165415756132,9.67992322611944,9.50038773235574,9.24548455651246,8.00171530866923,8.14283659121056,8.55020766919681,8.41395092312966,7.79735116966133,7.78293516038283,10.116514269698,10.0624406612269,9.17217428156371,9.45880543303107,9.86328040343731,8.47701282241682
"Lama3",5.50566460925406,5.26808249584058,5.20282664936668,4.09472549288279,4.13706128295073,3.95754110047055,5.05650193184556,4.67638783946072,4.60295633323505,4.20316391397851,4.1572939233903,4.29910069098311,5.43814438456662,5.47978158337095,5.15411303283733,4.120141218036,4.11075645906469,3.91423435286672,4.51333701964644,4.88159776217128,5.02069568212011,4.18406823937311,4.34162883250401,4.17270950252201
"Arhgef2",5.38291089310788,5.02862780115215,5.26367163806078,5.03592659008085,5.2212372203161,5.43072356106755,7.22045474384975,6.56234258386033,6.20286857900081,7.57875949179598,6.28117278046215,7.77093018825688,5.24753910361126,5.20901465555157,4.84735881203688,5.35790220359203,5.18358977345577,5.02305767724424,7.95556463135537,7.90382079710682,7.39805600213397,6.92459994686966,6.89770528466363,6.35793085269569
"Lect2",8.98436486206039,8.46471650217878,9.19178979636158,9.47507075682194,9.62549561732507,9.27188455922245,9.94213635250302,9.97217867801371,9.87878493710383,10.0913018233116,10.060736492431,10.1046795127899,9.13397150953545,8.92331360740915,8.53933524991363,9.61982502697542,9.82407844389584,9.54430854722526,10.0036283996874,10.0268966945376,9.93340289480183,10.3381927758862,10.0986564751211,10.002070896671
"Lepr",4.03623884192782,4.37008344645138,4.76567676544752,5.91387246187596,7.01481164095935,7.30333764464738,6.64324210491732,7.02690328013805,5.03832365076072,5.84716300782327,5.34118804125711,5.84553524439402,5.25290060388487,3.85901662044739,3.71859715102135,6.55959848783132,6.7219009699445,7.95417769876632,4.70637415263771,5.07905281176651,6.765440692636,6.71108500691039,6.49941351193008,6.25403678783214
"Lgals1",5.07553573995973,5.1434951930746,5.47586703440253,5.89801172234599,5.32806350134037,6.10673361691001,6.86585176913124,7.00839148361693,6.69714752732977,7.5903720610585,7.45843185264776,7.31732556993409,5.31939804778479,5.17893585635173,5.16298985085228,6.046956252123,6.57798658697588,5.85624246964942,7.45734700408853,7.69583393039928,6.71964840541473,7.53667160348242,7.38051225251627,6.53267409097058
"Lgals3",4.82193452103289,5.05605197729287,4.80151803294152,5.02891458891895,5.06493080976756,5.14179472488547,5.84923454179299,6.26315232009493,5.78999819018374,5.72852162475116,6.4612648141579,6.87744739234138,5.34711859053188,4.83371327060091,5.38053537440388,4.94052295275355,5.20294129296464,5.00851033879487,6.2107055069187,6.40638476491164,5.85762764522584,6.08597929110163,6.11704657588753,5.31462366926581
"Lifr",10.5891499224904,10.6593961468919,10.8337807728636,10.3564609375689,10.3062907573204,9.85994263542045,9.62604716997813,9.23624452320648,9.11125227698131,9.70108447646897,9.22699963352609,8.93729997690854,10.6522497330986,10.7773743917625,10.0944516940631,10.6676086789284,9.79839388817804,9.94606691115719,9.17157297341294,8.98691496483468,9.18633560692739,9.59298817360815,9.37374556065495,9.12075297782302
"Lig1",4.47508104657013,4.5749553231563,4.35319077294775,5.25725618594011,5.20255576747983,5.00197101169867,5.75864863203954,5.67083932650249,6.05729082434496,5.57015282111514,5.55184315755417,5.31918255693227,5.05056331340463,4.83680721505793,4.90014172703704,5.18796033429058,4.43045607869955,4.95373938436062,5.76217815889348,5.58144172629903,6.06699617338027,5.93469251914338,5.59297073795006,5.30768852708067
"Lipg",6.03942330460169,7.08121069345084,6.87325374682553,7.06529050592942,7.36008908822144,7.30396737643006,7.58255308327429,7.73691060097785,7.91594740512847,7.653623553929,7.34399178053398,8.30161376732193,7.28847989038965,6.69138873035899,5.96884739926891,7.06722374361715,7.34196809907414,7.4046934992303,7.39799048145906,7.023912876107,7.58891796117385,7.4934489562314,7.45092851579812,7.66584147075612
"Lss",7.84390372866903,7.85564931119638,6.77879376740893,7.59803490232863,8.35279039713767,8.16769130285417,8.8042295292577,8.28072439916886,8.98872145063194,8.50318164567003,8.94747001913326,8.14414901557095,8.32429471139343,8.32429554171758,7.64107976269769,8.15020668206056,7.52158697865298,8.61725677416693,8.62437083332087,7.79817348107232,8.87733035491427,8.5626453350245,8.43140197601204,8.07395343050723
"Lum",5.07241515427035,5.24366944578235,5.22203852332758,5.69193476893224,5.71319278151402,5.12982537219068,6.76525564837522,6.73760490191462,5.66000580169185,6.92708626540529,6.2773256396401,6.30059299764429,4.5489035303974,4.85361526597869,4.51868476269468,5.55662859704808,5.07626618336911,5.57186507056056,7.19733194384892,6.76706937804505,6.45130806731976,7.09816839972258,6.01901068739754,5.62562616494325
"Ly6d",4.66421289173452,4.71656887316018,4.84595257651507,4.39841653790474,4.72643668593047,5.16736073228293,7.44434570998631,7.71128275559688,7.14280370956112,9.28773214996575,9.01939900681949,7.7087957693817,4.48947937304495,4.61168775450377,5.27803600735128,4.94609907737517,5.36481315289374,5.0370472603753,9.19422193160966,8.00617204543915,6.1461995973117,8.5480922959888,9.29683536785945,5.44850928584281
"Pfkfb3",5.56696673063141,6.31105345830925,6.58699861957145,4.69495522423027,5.02084533992361,4.56376479755024,5.24658914563904,5.67455444599508,5.41517912413246,5.73010615521188,4.7368289996854,5.40779681220333,6.17889477243526,6.30959349962858,6.34728490395842,5.31598883026768,4.33030256968836,4.46521480427199,5.64760431879655,5.121817714154,5.20334580739913,5.28189014679304,4.83868064403675,4.48277416228809
"Acot2",7.27705954827039,7.12440081912181,7.61348313968408,8.56438918732841,8.88624698254587,8.61988663616587,10.0470279275336,9.33975016156579,9.44372102858061,10.9272534055653,10.2558305153166,10.6826220584014,7.0378108864352,6.60015654183961,6.36921451037659,9.08984906889255,10.2129328642218,9.49215680705796,9.80349227050357,9.11244670789802,9.83777399245344,10.5039107740547,11.1997457467874,10.4636703181203
"Acot3",5.05607510460088,4.36042263919793,4.62231969115312,7.52433348757496,8.51875193424043,8.83864842044347,7.12784436782023,6.62506302294138,7.70899808293758,8.69347292748522,8.44643085342212,7.91173174983364,4.83523840146136,4.04481783886351,4.84557065154204,9.00110881363921,9.40606121859354,8.94590711592194,6.35413560265844,6.14244143253464,7.28149807444575,8.88416319449509,9.1856519097603,8.83470426592116
"Acot4",6.01680013628922,5.34789898945022,5.43318495825078,6.61204549414706,7.06000558664114,6.76688603785765,6.83459166203976,6.38807019449626,7.06240623122025,7.24183112244142,7.1796875881705,6.71722424349964,5.86347664732552,4.6701014599365,4.40603514767914,7.43528679982572,7.71042765904492,7.27223887136434,6.42515041248599,6.00789076390598,6.7249628680482,7.00037997673228,7.42903508968082,6.91647317298554
"Slc22a27",2.51124267428538,2.5704531055675,3.00917685122203,7.66682044573152,7.64593056622102,7.61896320635512,6.104867087567,4.96115117584781,7.34116299064932,8.54259452549824,8.61508161102676,8.61417072471232,2.00203249306607,2.85660349536832,2.85225573316794,7.118238388449,7.78633883724221,7.54549174958858,6.30876635981627,6.08005870575503,7.23674798096722,8.54234529169777,8.46192461877989,8.76510449450349
"Maoa",5.22874162537504,4.99810481156502,4.84956210731627,5.79484808230487,6.03299697158987,5.53800819376993,6.30126740491909,5.8973739252081,6.21744981609363,6.27855454547834,6.32551937752209,6.28867542037615,5.44357688957308,4.92817398968173,4.24157333306968,5.49707524539898,5.80091866288303,5.96648757557747,6.40411688438772,5.85595185635181,5.99779665730751,6.08190240423638,6.54806359516085,5.91764528148033
"Mbl2",9.44727141120154,9.27325927171968,8.89990467025545,10.1607778927842,10.1359071956709,9.9532449571055,8.02538842061365,8.28545146270091,8.25637603136959,8.48923425851951,8.75492812939967,8.31617175612602,9.40433977033224,9.28734499873845,9.46529531176901,10.0934202158366,10.1930751337568,9.92506154550759,7.62159493233073,7.85374362365142,8.26836135095339,8.85062535895944,8.92529806981344,8.96101757643678
"Mcm3",4.70612199920079,4.76530460929865,4.98278290387107,4.70094866339684,4.88420166606891,4.62107856579798,5.5809164836026,6.02505498042092,5.91555421384022,5.48418430896688,5.64375975343967,5.36307314929748,4.51620184801608,4.61173206701895,4.37973862037799,4.93777806643105,4.7505014182813,4.83672453847699,6.04611425920914,5.23836779449266,6.30085198987464,5.7018495084849,5.48814385482037,4.69564049235082
"Mcm2",4.8924276791961,4.74443586343565,4.62209214966611,4.48120839109271,4.5116998589875,4.61688001378651,6.17134221846751,6.56133204441827,6.03028220744252,5.97338416911083,5.8735084593107,5.40679260664689,4.50778650703849,4.98570351684383,5.20381563221017,5.23989408076259,5.03977412674473,4.89480901421776,6.57420248691708,6.24449942295183,6.90467417446691,6.39856421580344,5.99397919527182,5.06852219827777
"Mcm4",4.14818654611177,4.61908878316974,4.10947013509163,4.34905239145242,4.83213996468513,4.55520301504504,5.60874928582866,6.15151284778468,5.80453382253116,5.26956641588016,5.60960866714953,5.14785551436024,3.60512811777177,4.59851540795855,4.29360124779533,4.59534113098666,4.69470608288005,5.00790791470601,6.10141653038368,5.1758964873831,6.58983090963972,5.84523038944484,5.20501522130886,4.96713301328301
"Mcm5",4.75160139748712,4.47301579117281,4.71940536923167,4.41977859595786,4.68135558761495,4.35458604241671,5.91244979391316,6.42214146465177,6.29045162382251,5.71916798413666,5.34967269868864,5.38055523097148,4.63329976272257,4.49210204783222,4.1824401256415,4.57373028958888,4.90412115443069,4.76185931765796,6.33342549265312,5.72666077854874,6.8046840617847,5.63591953037742,5.24661951762121,4.46233460357981
"Mcm6",4.80318890927802,4.39753072081317,3.86289967970306,4.34861144382757,4.76342722007324,5.00061819964564,6.37948021730604,6.89602597750232,6.2994499336531,5.25351684234424,6.03956597296435,5.77394338636664,4.15623290176769,4.63400913713804,4.70900019005971,4.36387799204581,5.11144981721038,4.56392901008458,6.92669234283963,5.83470873384657,7.1644321142911,6.10872998682771,5.72070074591061,5.12088246123099
"Cxcl9",6.62862169623522,6.19714171823682,6.88438856635132,7.28950216240808,7.88841779925855,7.49174475728525,6.82696089232039,7.89015783038872,6.58660331321784,7.60059832352917,7.39242858682164,7.95302954528473,6.73155803176312,5.95428654187214,5.07916367208622,7.25526572587092,7.64306677518716,7.18243083900209,7.25454100747838,7.08897083783223,6.76934179534016,7.86351516037548,7.93502598084148,6.91622905586866
"Mki67",4.68840244882626,4.71621829094259,4.20579427327199,4.85741876698451,5.23252053635822,4.79197498196227,5.71504432011564,6.08403752849252,5.24915369049715,5.23862105051886,5.49063558123164,5.05413019465264,4.34750907406699,4.53724049023297,4.84051234351171,5.36161120270156,4.92840001806978,4.84015143467755,6.10497380252021,5.51844253569673,5.32723019318802,5.96217009969791,5.09835093484382,5.05447657208686
"Mme",8.14771480090939,7.53113218976656,7.89604221680186,9.16915527724876,9.56781582382571,9.24024293917966,7.9213137539129,7.74370247600159,8.57338268217694,8.20691857988695,8.56166720854949,8.34745311294599,7.79266793330624,7.07176486294433,5.35888549294717,9.24445999956995,9.56393523254522,8.97579443319112,8.02762433679908,7.09276619504218,8.55027766129378,8.71284445976632,8.65466577375429,8.71158704930224
